inspection_id,dba_name,address,raw_license,resolved_license,fix_status,candidate_licenses
2576489,Chicagoland CommissaryLLC/Dunkin Donuts,3960 W IRVING PARK RD,0,2911849,recovered_name_addr,2911849
2576446,DEAR MADISON,1140 W MADISON,0,,ambiguous,2419015;2419016
2576321,Vida Y Salud,3009 W CERMAK RD,0,,unresolved,
2576194,Vida Y Salud,3009 W CERMAK RD,0,,unresolved,
2575915,Chicagoland CommissaryLLC/Dunkin Donuts,3960 W IRVING PARK RD,0,2911849,recovered_name_addr,2911849
2575865,Vida Y Salud,3009 W CERMAK RD,0,,unresolved,
2575871,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2575669,JOE'S BARBEQ AND FISH #1,4809-11 W MADISON ST,0,,unresolved,
2575490,PAVILION OF SOUTH SHORE,7750 S SOUTH SHORE DR,0,,unresolved,
2575459,Chicagoland CommissaryLLC/Dunkin Donuts,3960 W IRVING PARK RD,0,2911849,recovered_name_addr,2911849
2575362,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2575311,ST. ROBERT BELLARMINE,4646 N AUSTIN AVE,0,,unresolved,
2575302,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2575243,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2575146,PAVILION OF SOUTH SHORE,7750 S SOUTH SHORE DR,0,,unresolved,
2575131,EL SABOR DE ABUELITA,1159 N LUIS MUNOZ MARIN DR,0,,unresolved,
2574978,MARGARETS VILLAGE BELIEVE SHELTER,9519 S COMMERCIAL AVE,0,,unresolved,
2574151,PENNINGTON'S FOOD AND SNACKS,410 E 79TH ST,0,,unresolved,
2573959,DORE EARLY CHILDHOOD CENTER,6108 S Natoma AVE,0,,unresolved,
2573939,PENNINGTON'S FOOD AND SNACKS,410 E 79TH ST,0,,unresolved,
2573601,PENNINGTON'S FOOD AND SNACKS,410 E 79TH ST,0,,unresolved,
2572475,MARGARETS VILLAGE BELIEVE SHELTER,9519 S COMMERCIAL AVE,0,,unresolved,
2571213,PILSEN FOOD PANTRY,1850 S THROOP ST,0,,unresolved,
2570883,PILSEN FOOD PANTRY,1850 S THROOP ST,0,,unresolved,
2570590,MARGARETS VILLAGE BELIEVE SHELTER,9519 S COMMERCIAL AVE,0,,unresolved,
2570199,MARGARETS VILLAGE BELIEVE SHELTER,9519 S COMMERCIAL AVE,0,,unresolved,
2570167,JOE'S BARBEQ AND FISH #1,4809-11 W MADISON ST,0,,unresolved,
2569691,SBARRO'S,1717 W POLK ST,0,8069,recovered_name_addr,8069
2567817,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2566988,FAB'S NUTRITION,5817 W DIVERSEY AVE,0,2703902,recovered_name_addr,2703902
2566654,FAB'S NUTRITION,5817 W DIVERSEY AVE,0,2703902,recovered_name_addr,2703902
2565452,SHELDON HEIGHTS FOOD PANTRY,11301 S HALSTED ST,0,,unresolved,
2564226,SYMPHONY OF CALIFORNIA GARDENS,2829 S CALIFORNIA AVE,0,2872523,recovered_name_addr,2872523
2564142,ST NICHOLAS OF TOLENTINE,3741 W 62ND ST,0,,unresolved,
2564063,HARMONY COMMUNITY CHURCH,1908 S MILLARD AVE,0,,unresolved,
2563726,ST NICHOLAS OF TOLENTINE,3741 W 62ND ST,0,,unresolved,
2563685,HARMONY COMMUNITY CHURCH,1908 S MILLARD AVE,0,,unresolved,
2563472,HOLY RESURRECTION SERBIAN ORTHODOX CHURCH,3062 W PALMER BLVD,0,,unresolved,
2562917,Breakthrough Urban Ministries,402 N St. Louis AVE BLDG,0,,unresolved,
2562804,OLIVE BRANCH MISSION,6310 S CLAREMONT AVE,0,,unresolved,
2562842,PARKSHORE ESTATES NURSING AND REHAB,6121-6125 S KENWOOD AVE,0,,unresolved,
2562664,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2562676,OLIVE BRANCH MISSION,6310 S CLAREMONT AVE,0,,unresolved,
2562535,HOLY NATIVITY ROMANIAN ORTHODOX CHURCH,2820 W ARDMORE ST,0,,unresolved,
2562460,OLIVE BRANCH MISSION,6310 S CLAREMONT AVE,0,,unresolved,
2562397,PARKSHORE ESTATES NURSING AND REHAB,6121-6125 S KENWOOD AVE,0,,unresolved,
2561256,EPIPHANY PARISH/CHURCH,2524 S KEELER AVE,0,,unresolved,
2560731,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
2560061,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
2559853,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
2559510,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
2559459,MARK VEND COMPANY,600 W CHICAGO AVE,0,,unresolved,
2561268,ROBINSON'S NO.1 RIBS INC,225 S CANAL ST,0,,unresolved,
2557165,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
2557135,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
2557055,MARK VEND COMPANY,600 W CHICAGO AVE,0,,unresolved,
2556711,ST. ROBERT BELLARMINE,4646 N AUSTIN AVE,0,,unresolved,
2556430,ST. ROBERT BELLARMINE,4646 N AUSTIN AVE,0,,unresolved,
2556256,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
2556162,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2555542,HEARTLAND HUMAN CARE INTERNATIONL CHILDREN CTR.,1620 W CHASE ST BLDG 1ST-2NDFL&BSMT,0,,unresolved,
2554651,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2554439,FOOD ROCKET,4853 N BROADWAY,0,,unresolved,
2554288,FOOD ROCKET,4853 N BROADWAY,0,,unresolved,
2553962,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
2553972,BRASERITOS,4419 W FULLERTON AVE,0,,unresolved,
2553803,LUTHERAN SCHOOL OF THEOLOGY,1100 E 55TH ST,0,3624677,recovered_name_addr,3624677
2553753,JERK TACO MAN,420 S CLARK ST,0,,unresolved,
2553613,BRASERITOS,4419 W FULLERTON AVE,0,,unresolved,
2553420,JERK TACO MAN,420 S CLARK ST,0,,unresolved,
2553370,LUTHERAN SCHOOL OF THEOLOGY,1100 E 55TH ST,0,3624677,recovered_name_addr,3624677
2553296,KRISPY KREME DOUGHNUTS,108 N STATE ST,0,2689327,recovered_name_addr,2689327
2553345,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2549961,WESTSIDE CONVENIENCE AND PLUS INC.,3952 W MONROE ST,0,2845466,recovered_name_addr,2845466
2549380,DORE EARLY CHILDHOOD CENTER,6108 S Natoma AVE,0,,unresolved,
2546857,KRISPY KREME DOUGHNUTS,108 N STATE ST,0,2689327,recovered_name_addr,2689327
2545938,JIMMY JOHN'S,520 N MICHIGAN AVE,0,2233126,recovered_name_addr,2233126
2545091,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2544907,UPP-N-SHENELLS,4310 W 16TH ST,0,,unresolved,
2544716,UPP-N-SHENELLS,4310 W 16TH ST,0,,unresolved,
2537965,NORTHEASTERN ILLINOIS UNIVERSITY,5500 N ST LOUIS AVE,0,2818359,recovered_name_addr,2818359
2537594,ST. GENEVIEVE CHURCH,4835 W ALTGELD ST,0,,unresolved,
2534242,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2531476,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2531348,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2531229,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
2529123,HOLY RESURRECTION SERBIAN ORTHODOX CHURCH,3062 W PALMER BLVD,0,,unresolved,
2528802,HOLY RESURRECTION SERBIAN ORTHODOX CHURCH,3062 W PALMER BLVD,0,,unresolved,
2524013,HOLY NATIVITY ROMANIAN ORTHODOX CHURCH,2820 W ARDMORE ST,0,,unresolved,
2523599,HOLY NATIVITY ROMANIAN ORTHODOX CHURCH,2820 W ARDMORE ST,0,,unresolved,
2523572,MC DONALD'S #6310,4704 S CICERO AVE,0,,unresolved,
2522959,CHILE VERDE,2100 W 22ND PL,0,,unresolved,
2522795,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
2522650,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2522329,TAMALES Y RESTAURANT COSTA GRANDE,10148 S EWING AVE,0,,unresolved,
2522137,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2522010,OFICINA DE AMIGOS,4039 W LAWRENCE AVE,0,2791581,recovered_name_addr,2791581
2521450,DORE EARLY CHILDHOOD CENTER,6108 S Natoma AVE,0,,unresolved,
2509514,DIEGO'S TACOS,5750 N CALIFORNIA AVE,0,,unresolved,
2497683,PACIFIC GARDEN MISSION,1458 S CANAL ST,0,,unresolved,
2493103,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2485020,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2463602,DIEGO'S TACOS,5750 N CALIFORNIA AVE,0,,unresolved,
2463299,DIEGO'S TACOS,5750 N CALIFORNIA AVE,0,,unresolved,
2456885,TAMALES Y RESTAURANT COSTA GRANDE,10148 S EWING AVE,0,,unresolved,
2454105,BABAS STEAK AND LEMONADE,3407 1/2 W MADISON ST,0,,unresolved,
2402207,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2401721,BABAS STEAK AND LEMONADE,3407 1/2 W MADISON ST,0,,unresolved,
2384226,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2386757,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
2373399,BABAS STEAK AND LEMONADE,3407 1/2 W MADISON ST,0,,unresolved,
2371204,BABAS STEAK AND LEMONADE,3407 1/2 W MADISON ST,0,,unresolved,
2371077,BABAS STEAK AND LEMONADE,3407 1/2 W MADISON ST,0,,unresolved,
2370403,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2370394,OFICINA DE AMIGOS,4039 W LAWRENCE AVE,0,2791581,recovered_name_addr,2791581
2370029,OFICINA DE AMIGOS,4039 W LAWRENCE AVE,0,2791581,recovered_name_addr,2791581
2369998,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
2369890,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
2366669,SARAVALE MEAT MARKET & EUROPEAN DELI,5254 W IRVING PARK RD,0,,ambiguous,1518375;2713320
2365653,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2363175,CATER TO YOU EVENTS & DROP OFFS,756 E 111th ST,0,2717939,recovered_name_addr,2717939
2362220,TAMALES Y RESTAURANT COSTA GRANDE,10148 S EWING AVE,0,,unresolved,
2359909,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
2359713,CHICAGO GETAWAY HOSTEL,616 W ARLINGTON PL,0,,unresolved,
2357200,CHICAGO GETAWAY HOSTEL,616 W ARLINGTON PL,0,,unresolved,
2355945,SALVATION  ARMY,800 W LAWRENCE AVE,0,,unresolved,
2355924,SARAVALE MEAT MARKET & EUROPEAN DELI,5254 W IRVING PARK RD,0,,ambiguous,1518375;2713320
2355720,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2355468,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2355305,OMBUDSMAN ROSELAND,10928 S HALSTED ST,0,,unresolved,
2345531,AMIGO DE LA NUTRICION,1546 N KARLOV AVE,0,,unresolved,
2345265,CHICAGO GETAWAY HOSTEL,616 W ARLINGTON PL,0,,unresolved,
2321074,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
2315561,DORE EARLY CHILDHOOD CENTER,6108 S Natoma AVE,0,,unresolved,
2313166,EL COSTENO,235 W 87TH ST,0,,unresolved,
2312477,BODY FACTORY NUTRITION,1500 W 51ST ST,0,2676979,recovered_name_addr,2676979
2311708,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
2304196,EPIPHANY PARISH/CHURCH,2524 S KEELER AVE,0,,unresolved,
2303895,ST. MICHAEL THE ARCHANGEL CATHOLIC CHURCH,8235 S SOUTH SHORE DR,0,,unresolved,
2303609,BODY FACTORY NUTRITION,1500 W 51ST ST,0,2676979,recovered_name_addr,2676979
2303599,ST. MICHAEL THE ARCHANGEL CATHOLIC CHURCH,8235 S SOUTH SHORE DR,0,,unresolved,
2303443,SUBWAY SANDWICHES,3951 N KIMBALL AVE,0,2184054,recovered_name_addr,2184054
2301045,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
2300450,SUBWAY,4771 N LINCOLN AVE,0,,ambiguous,1991236;2192719;2241039;2677482
2293900,SUBWAY,4771 N LINCOLN AVE,0,,ambiguous,1991236;2192719;2241039;2677482
2293832,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
2293453,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
2293545,SUBWAY,4771 N LINCOLN AVE,0,,ambiguous,1991236;2192719;2241039;2677482
2290853,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
2290863,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
2289202,ST. GENEVIEVE CHURCH,4835 W ALTGELD ST,0,,unresolved,
2288762,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
2288661,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
2288532,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
2283097,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2283062,Irving Park Community Food Pantry,3801 N Keeler AVE,0,,unresolved,
2283080,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2282910,Irving Park Community Food Pantry,3801 N Keeler AVE,0,,unresolved,
2282242,ALTHEA BY MKC,700 N MICHIGAN AVE,0,,ambiguous,2646659;2659160;2659161
2282248,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2279832,ALTHEA BY MKC,700 N MICHIGAN AVE,0,,ambiguous,2646659;2659160;2659161
2261547,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2252764,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2243567,BELMONT PLACE SENIOR HOUSING,4645 W BELMONT AVE,0,,unresolved,
2222995,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
2222374,CRAFTS  SERVICE,1409 S ROCKWELL ST,0,,unresolved,
2222226,BIRRIA OCOTLAN MEZCAL,3011 W CERMAK RD,0,,unresolved,
2130216,ARAMARK,8130 S CALIFORNIA AVE,0,,ambiguous,1981831;2549080;2647297
2200999,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
2200871,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
2200853,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
2185209,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
2185028,IMMACULATE CONCEPTION CHURCH,8756 S COMMERICAL AVE,0,,unresolved,
2184744,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
2181734,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
2181293,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
2181316,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
2176813,SALVATION ARMY,506 N DES PLAINES ST,0,,unresolved,
2176741,BELMONT PLACE SENIOR HOUSING,4645 W BELMONT AVE,0,,unresolved,
2176718,SAN LUCAS,2914 W NORTH AVE BLDG,0,,unresolved,
2176532,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
2176434,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
2169778,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
2166914,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
2166828,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2166632,CHARTWELLS,115 E 61ST ST,0,2056684,recovered_name_addr,2056684
2159892,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2159749,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2159285,FRIISTYLECHI FENCH FRY,5055 S PRAIRIE AVE,0,,unresolved,
2151194,HAT TRICK CATERING,1409 S ROCKWELL ST,0,,unresolved,
2151197,CRAFTS  SERVICE,1409 S ROCKWELL ST,0,,unresolved,
2116707,MRS. T'S SOUTHERN FRIED CHICKEN,3343 N BROADWAY,0,,unresolved,
2104671,MA DEARS DOWN HOME KITCHEN,2136 S PULASKI RD,0,,unresolved,
2098667,CERES FOOD GROUP INC,8131 S MAY ST,0,,ambiguous,1846437;3676025
2098214,MRS. T'S SOUTHERN FRIED CHICKEN,3343 N BROADWAY,0,,unresolved,
2088377,MRS. T'S SOUTHERN FRIED CHICKEN,3343 N BROADWAY,0,,unresolved,
2081887,ASADO COFFEE ROASTERS,22 E JACKSON BLVD,0,2354850,recovered_name_addr,2354850
2081765,ST. CORNELIUS CHURCH,5205 N LIEB AVE,0,,unresolved,
2081499,ASADO COFFEE ROASTERS,22 E JACKSON BLVD,0,2354850,recovered_name_addr,2354850
2079021,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
2081508,SAINT JOSEPH HOSPITAL,2900 N LAKE SHORE DR,0,,ambiguous,1144380;1144381
2078655,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
2078533,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
2078400,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
2071910,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
2065279,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
2069393,THE WAY OF TRUTH BAPTIST CHURCH,6456 S CALIFORNIA AVE,0,,unresolved,
2065073,THE WAY OF TRUTH BAPTIST CHURCH,6456 S CALIFORNIA AVE,0,,unresolved,
2065063,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
2064703,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
2064631,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
2064639,IMMACULATE CONCEPTION CHURCH,8756 S COMMERICAL AVE,0,,unresolved,
1672246,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
2060022,CHICAGO BEST NAAN,6352 N OAKLEY AVE,0,2534960,recovered_name_addr,2534960
2059984,LOVE TACO,109 E 51ST ST,0,2506479,recovered_name_addr,2506479
2059731,OLD ST. PATRICK'S CHURCH,700 W ADAMS ST,0,,unresolved,
2059546,LOVE TACO,109 E 51ST ST,0,2506479,recovered_name_addr,2506479
2059363,BBQ SUPPLY,6948 N WESTERN AVE,0,2535621,recovered_name_addr,2535621
2050948,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
2050791,ST. EUGENE PARISH,5220 N CANFIELD AVE,0,,unresolved,
2050319,BBQ SUPPLY,6948 N WESTERN AVE,0,2535621,recovered_name_addr,2535621
2050069,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
2049900,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
2049466,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
2049301,CHICAGO BEST NAAN,6352 N OAKLEY AVE,0,2534960,recovered_name_addr,2534960
2028350,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
2010062,"JACKSON PARK SLF, LLC",1440-1448 E 75TH ST,0,,ambiguous,2475830;2569220
1995369,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
1979104,FIVE STARZ FOODS,7855 S HALSTED ST,0,,unresolved,
1681219,FIVE STARZ FOODS,7855 S HALSTED ST,0,,unresolved,
1978563,FIVE STARZ FOODS,7855 S HALSTED ST,0,,unresolved,
1975729,BELMONT PLACE SENIOR HOUSING,4645 W BELMONT AVE,0,,unresolved,
1971047,PICNIC,5700 N LAKE SHORE DR,0,,unresolved,
1970252,MARIA EUGINIA HUERTA,4237 W 63RD ST,0,,unresolved,
1966752,MARIA EUGINIA HUERTA,4237 W 63RD ST,0,,unresolved,
1965492,"A PIECE OF CAKE BAKERY, INC.",416 E 87TH ST,0,,unresolved,
1961113,HERBAL LIFE,4807 N DAMEN AVE,0,,unresolved,
1953863,KINGS AND QUEENS,358 S PULASKI RD,0,,unresolved,
1953270,"BIBLEWAY APOSTOLIC FAITH CHURCH, INC.",1807 S KOSTNER AVE,0,,unresolved,
1953293,"BIBLEWAY APOSTOLIC FAITH CHURCH, INC.",1807 S KOSTNER AVE,0,,unresolved,
1951059,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
1951029,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
1950862,ST. ATHANASIOS & JOHN GREEK ORTHODOX CHURCH,4200 N KEELER AVE,0,,unresolved,
1950683,"BIBLEWAY APOSTOLIC FAITH CHURCH, INC.",1807 S KOSTNER AVE,0,,unresolved,
1950594,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1950352,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
1950324,"BIBLEWAY APOSTOLIC FAITH CHURCH, INC.",1807 S KOSTNER AVE,0,,unresolved,
1949146,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
1949139,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1949092,PROVIDENCE OF GOD CHURCH,717 W 18th ST,0,,unresolved,
1949094,SAINT DOROTHY CATHOLIC CHURCH,450 E 78TH ST,0,,unresolved,
1949113,HARMONY COMMUNITY CHURCH,1908 S MILLARD AVE,0,,unresolved,
1948946,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
1948809,PROVIDENCE OF GOD CHURCH,717 W 18th ST,0,,unresolved,
1948391,MOBILE ALA CART,11601 W TOUHY AVE,0,,unresolved,
1946626,ST. TERESA OF AVILA,1950 N KENMORE AVE,0,,unresolved,
1946408,Assumption Greek Orthodox Church,601 S Central AVE,0,,unresolved,
1938166,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1938233,SAINT JOSEPH HOSPITAL,2900 N LAKE SHORE DR,0,,ambiguous,1144380;1144381
1752242,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1933084,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
1933077,ANNUNCIATION GREEK ORTHODOX CHURCH,1017 N LA SALLE DR,0,,unresolved,
1932297,MIDWEST BUDDHIST TEMPLE,435 W MENOMONEE,0,,unresolved,
1932135,LITTLE BLACK PEARL,1060 E 47TH ST,0,,unresolved,
1931984,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1931677,ASSUMPTION BVM CHURCH,2434 S CALIFORNIA AVE,0,,unresolved,
1770807,ST. GEORGE GREEK ORTHODOX CHURCH,2701 N SHEFFIELD AVE,0,,unresolved,
1770568,AGUDATH ISREAL OF ILLINOIS,2828 W PRATT BLVD,0,,unresolved,
1763949,IDA CROWN JEWISH ACADEMY,2828 W PRATT BLVD,0,,unresolved,
1763967,AGUDATH ISREAL OF ILLINOIS,2828 W PRATT BLVD,0,,unresolved,
1763651,LUBAVITCH GIRLS HIGH SCHOOL,6350 N WHIPPLE ST,0,,unresolved,
1763318,CRAFTS  SERVICE,1409 S ROCKWELL ST,0,,unresolved,
1752076,CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,0,,unresolved,
1752013,IMMACULATE CONCEPTION CHURCH,8756 S COMMERICAL AVE,0,,unresolved,
1752010,CRAFTS  SERVICE,1409 S ROCKWELL ST,0,,unresolved,
1751981,HAT TRICK CATERING,1409 S ROCKWELL ST,0,,unresolved,
1751599,HAT TRICK CATERING,1409 S ROCKWELL ST,0,,unresolved,
1750217,BAR RISTA CAFE,1834 W MONTROSE AVE,0,1992039,recovered_name_addr,1992039
1633202,NUTRICION FAMILIAR,3000 W 59TH ST,0,2452447,recovered_name_addr,2452447
1632323,TAQUERIA LA CAPITAL,3508 W 63RD ST,0,,unresolved,
1632335,KINGS AND QUEENS,358 S PULASKI RD,0,,unresolved,
1631963,PAPA ROMEO'S PIZZA,4359 N PULASKI RD,0,2432923,recovered_name_addr,2432923
1631931,KINGS AND QUEENS,358 S PULASKI RD,0,,unresolved,
1631643,KOREAN AIR LOUNGE,11601 W TOUHY AVE,0,,unresolved,
1583740,BAR RISTA CAFE,1834 W MONTROSE AVE,0,1992039,recovered_name_addr,1992039
1583604,PAPA ROMEO'S PIZZA,4359 N PULASKI RD,0,2432923,recovered_name_addr,2432923
1583537,SUR LA TABLE,900 N MICHIGAN AVE,,,unresolved,
1516591,NUTRICION FAMILIAR,3000 W 59TH ST,0,2452447,recovered_name_addr,2452447
1516576,NUTRICION FAMILIAR,3000 W 59TH ST,0,2452447,recovered_name_addr,2452447
1575618,ST. PAULS CHURCH,2335 N ORCHARD ST,0,,unresolved,
1566681,PANINI PIAZZA,7850 W ADDISON ST,0,2442466,recovered_name_addr,2442466
1566657,BRITISH AIRWAYS,11601 W TOUHY AVE,0,,ambiguous,2517808;2517809;2522168;2522169
1566390,PANINI PIAZZA,7850 W ADDISON ST,0,2442466,recovered_name_addr,2442466
1561809,ST. DEMETRIOS GREEK ORTHODOX CHURCH,2727 W WINONA ST,0,,unresolved,
1561758,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1561693,Greater Rock Church,718 S INDEPENDENCE BLVD,0,,unresolved,
1454082,ST. VOLODYMYR UKRAINIAN ORTHODOX CATHEDRAL,2250 W CORTEZ ST,0,,unresolved,
1561382,ST. TERESA OF AVILA,1950 N KENMORE AVE,0,,unresolved,
1482864,ST. JEROME PARISH,1709 W LUNT,0,,unresolved,
1561236,MARTINI RANCH,311 W CHICAGO AVE,0,23139,recovered_name_addr,23139
1560022,BRITISH AIRWAYS,11601 W TOUHY AVE,0,,ambiguous,2517808;2517809;2522168;2522169
1559991,BRITISH AIRWAYS,11601 W TOUHY AVE,0,,ambiguous,2517808;2517809;2522168;2522169
1559861,ST. ANDREW'S GREEK ORTHODOX CHURCH,5649 N Sheridan RD,0,,unresolved,
1464990,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
1464980,ST STANISLAUS B&M CHURCH,5352 W BELDEN AVE,0,,unresolved,
